accident_id,city,state,latitude,longitude,accident_datetime,date,time,hour,day_of_week,month,year,severity,severity_label,vehicle_type,road_type,weather,casualties,fatalities,injured
ACC_002512,Hyderabad,Telangana,17.312294,78.50968,2020-01-01 19:36:20,2020-01-01,19:36:20,19,2,1,2020,1,Minor,Auto-rickshaw,City Road,Rain,3,0,1
ACC_002513,Ahmedabad,Gujarat,23.067203,72.652324,2021-08-08 14:47:19,2021-08-08,14:47:19,14,6,8,2021,1,Minor,Motorcycle,Highway,Night,1,1,1
ACC_002514,Bangalore,Karnataka,12.908696,77.603252,2021-07-15 21:02:48,2021-07-15,21:02:48,21,3,7,2021,2,Serious,Bus,Highway,Clear,1,0,4
ACC_002515,Ahmedabad,Gujarat,23.044229,72.542141,2023-05-29 08:34:59,2023-05-29,08:34:59,8,0,5,2023,1,Minor,Car,City Road,Clear,1,0,2
ACC_002516,Delhi,Delhi,28.624991,77.011961,2021-03-05 10:46:09,2021-03-05,10:46:09,10,4,3,2021,1,Minor,Car,Highway,Clear,0,0,4
ACC_002517,Surat,Gujarat,21.234378,72.856326,2023-05-14 16:34:55,2023-05-14,16:34:55,16,6,5,2023,1,Minor,Auto-rickshaw,Residential,Clear,2,0,0
ACC_002518,Bangalore,Karnataka,13.054312,77.594356,2023-11-22 17:13:51,2023-11-22,17:13:51,17,2,11,2023,1,Minor,Motorcycle,Highway,Clear,0,0,0
ACC_002519,Chennai,Tamil Nadu,13.039497,80.344087,2023-09-03 06:13:12,2023-09-03,06:13:12,6,6,9,2023,2,Serious,Motorcycle,City Road,Clear,2,0,2
ACC_002520,Delhi,Delhi,28.715469,77.170509,2021-04-20 09:45:10,2021-04-20,09:45:10,9,1,4,2021,1,Minor,Car,City Road,Rain,2,0,3
ACC_002521,Bangalore,Karnataka,12.895122,77.507332,2020-02-14 08:47:37,2020-02-14,08:47:37,8,4,2,2020,1,Minor,Auto-rickshaw,City Road,Rain,0,1,1
ACC_002522,Jaipur,Rajasthan,26.880734,75.758558,2022-06-27 18:18:20,2022-06-27,18:18:20,18,0,6,2022,1,Minor,Motorcycle,Rural Road,Rain,0,0,1
ACC_002523,Delhi,Delhi,28.746098,77.125927,2022-11-27 10:31:58,2022-11-27,10:31:58,10,6,11,2022,1,Minor,Motorcycle,City Road,Clear,0,0,1
ACC_002524,Delhi,Delhi,28.618635,77.191298,2020-04-10 12:09:21,2020-04-10,12:09:21,12,4,4,2020,1,Minor,Truck,Rural Road,Clear,0,0,1
ACC_002525,Chennai,Tamil Nadu,13.141644,80.202263,2021-09-18 13:15:03,2021-09-18,13:15:03,13,5,9,2021,2,Serious,Car,City Road,Rain,0,0,3
ACC_002526,Bangalore,Karnataka,12.962735,77.576994,2021-09-10 06:13:44,2021-09-10,06:13:44,6,4,9,2021,1,Minor,Car,City Road,Rain,1,0,1
ACC_002527,Delhi,Delhi,28.685977,77.169854,2020-08-31 18:42:07,2020-08-31,18:42:07,18,0,8,2020,1,Minor,Motorcycle,Highway,Clear,0,0,0
ACC_002528,Ahmedabad,Gujarat,23.010408,72.472467,2021-10-01 17:37:37,2021-10-01,17:37:37,17,4,10,2021,1,Minor,Motorcycle,Highway,Clear,2,0,0
ACC_002529,Chennai,Tamil Nadu,13.178176,80.201269,2020-08-16 14:37:39,2020-08-16,14:37:39,14,6,8,2020,1,Minor,Motorcycle,Highway,Clear,2,0,0
ACC_002530,Jaipur,Rajasthan,26.817495,75.823381,2021-04-16 11:12:44,2021-04-16,11:12:44,11,4,4,2021,1,Minor,Motorcycle,Highway,Clear,2,0,1
ACC_002531,Kolkata,West Bengal,22.634919,88.350212,2021-04-18 21:47:49,2021-04-18,21:47:49,21,6,4,2021,2,Serious,Auto-rickshaw,City Road,Rain,4,0,3
ACC_002532,Bangalore,Karnataka,13.010498,77.679235,2022-03-02 08:31:52,2022-03-02,08:31:52,8,2,3,2022,1,Minor,Bus,City Road,Clear,1,0,1
ACC_002533,Hyderabad,Telangana,17.299232,78.47596,2022-03-09 09:22:56,2022-03-09,09:22:56,9,2,3,2022,2,Serious,Auto-rickshaw,Rural Road,Rain,4,1,4
ACC_002534,Bangalore,Karnataka,12.890318,77.549863,2021-09-24 18:30:03,2021-09-24,18:30:03,18,4,9,2021,1,Minor,Bus,Rural Road,Fog,2,0,0
ACC_002535,Pune,Maharashtra,18.432275,73.816875,2020-05-09 15:55:53,2020-05-09,15:55:53,15,5,5,2020,1,Minor,Car,Rural Road,Clear,0,0,2
ACC_002536,Jaipur,Rajasthan,26.839874,75.822236,2022-05-09 21:30:26,2022-05-09,21:30:26,21,0,5,2022,1,Minor,Motorcycle,City Road,Clear,1,0,0
ACC_002537,Ahmedabad,Gujarat,22.986188,72.488766,2023-11-25 12:54:03,2023-11-25,12:54:03,12,5,11,2023,1,Minor,Motorcycle,Highway,Fog,1,0,2
ACC_002538,Pune,Maharashtra,18.425315,73.772753,2022-07-19 11:49:09,2022-07-19,11:49:09,11,1,7,2022,1,Minor,Car,Residential,Clear,0,0,1
ACC_002539,Bangalore,Karnataka,13.062756,77.595527,2023-06-12 08:26:04,2023-06-12,08:26:04,8,0,6,2023,3,Fatal,Car,Highway,Clear,0,1,0
ACC_002540,Jaipur,Rajasthan,26.898562,75.822578,2020-06-28 20:48:26,2020-06-28,20:48:26,20,6,6,2020,1,Minor,Motorcycle,Highway,Night,0,0,2
ACC_002541,Ahmedabad,Gujarat,22.957119,72.483714,2021-01-16 13:25:48,2021-01-16,13:25:48,13,5,1,2021,1,Minor,Motorcycle,Highway,Clear,0,0,0
ACC_002542,Surat,Gujarat,21.167828,72.796245,2021-08-11 14:07:20,2021-08-11,14:07:20,14,2,8,2021,1,Minor,Car,Rural Road,Clear,1,0,2
ACC_002543,Surat,Gujarat,21.07824,72.80201,2020-06-12 09:04:16,2020-06-12,09:04:16,9,4,6,2020,1,Minor,Motorcycle,City Road,Rain,2,0,0
ACC_002544,Bangalore,Karnataka,12.999097,77.558132,2023-03-02 19:54:10,2023-03-02,19:54:10,19,3,3,2023,1,Minor,Truck,City Road,Clear,0,0,1
ACC_002545,Mumbai,Maharashtra,19.112615,72.852583,2023-09-30 21:55:26,2023-09-30,21:55:26,21,5,9,2023,1,Minor,Motorcycle,City Road,Clear,0,0,1
ACC_002546,Ahmedabad,Gujarat,23.109036,72.577711,2021-11-13 23:29:14,2021-11-13,23:29:14,23,5,11,2021,1,Minor,Motorcycle,Highway,Clear,2,0,2
ACC_002547,Mumbai,Maharashtra,19.117667,72.8452,2021-03-08 18:43:51,2021-03-08,18:43:51,18,0,3,2021,1,Minor,Motorcycle,Highway,Rain,1,0,1
ACC_002548,Kolkata,West Bengal,22.663576,88.356702,2021-03-25 21:40:17,2021-03-25,21:40:17,21,3,3,2021,1,Minor,Truck,City Road,Clear,1,0,1
ACC_002549,Pune,Maharashtra,18.559692,73.954318,2022-05-01 04:22:28,2022-05-01,04:22:28,4,6,5,2022,1,Minor,Motorcycle,Highway,Clear,2,0,0
ACC_002550,Pune,Maharashtra,18.459587,73.82674,2021-09-19 21:19:08,2021-09-19,21:19:08,21,6,9,2021,1,Minor,Auto-rickshaw,Highway,Clear,2,0,3
ACC_002551,Surat,Gujarat,21.108938,72.897063,2022-08-07 17:17:09,2022-08-07,17:17:09,17,6,8,2022,2,Serious,Bicycle,City Road,Rain,4,0,4
ACC_002552,Delhi,Delhi,28.687895,77.161365,2021-10-16 10:04:32,2021-10-16,10:04:32,10,5,10,2021,1,Minor,Car,Highway,Clear,1,0,1
ACC_002553,Delhi,Delhi,28.656058,77.099277,2021-02-20 17:09:40,2021-02-20,17:09:40,17,5,2,2021,2,Serious,Bus,Highway,Rain,6,0,2
ACC_002554,Surat,Gujarat,21.17102,72.811335,2020-12-07 17:56:37,2020-12-07,17:56:37,17,0,12,2020,1,Minor,Truck,City Road,Fog,0,0,1
ACC_002555,Hyderabad,Telangana,17.310419,78.398579,2021-11-22 17:43:04,2021-11-22,17:43:04,17,0,11,2021,1,Minor,Car,City Road,Clear,1,0,2
ACC_002556,Surat,Gujarat,21.225484,72.808183,2020-07-26 14:16:33,2020-07-26,14:16:33,14,6,7,2020,1,Minor,Motorcycle,Residential,Clear,1,1,1
ACC_002557,Jaipur,Rajasthan,26.819677,75.826648,2023-03-26 16:34:24,2023-03-26,16:34:24,16,6,3,2023,1,Minor,Car,Highway,Clear,0,0,0
ACC_002558,Delhi,Delhi,28.665768,77.038664,2020-01-31 04:00:40,2020-01-31,04:00:40,4,4,1,2020,2,Serious,Auto-rickshaw,City Road,Rain,0,1,0
ACC_002559,Chennai,Tamil Nadu,12.994934,80.19073,2020-03-24 11:41:07,2020-03-24,11:41:07,11,1,3,2020,1,Minor,Auto-rickshaw,Residential,Night,1,0,0
ACC_002560,Pune,Maharashtra,18.497981,73.903536,2021-05-02 00:54:16,2021-05-02,00:54:16,0,6,5,2021,3,Fatal,Motorcycle,Rural Road,Clear,0,1,1
ACC_002561,Bangalore,Karnataka,12.988246,77.536534,2021-06-16 15:28:29,2021-06-16,15:28:29,15,2,6,2021,1,Minor,Motorcycle,City Road,Clear,1,0,1
ACC_002562,Mumbai,Maharashtra,19.037245,72.819315,2021-11-12 12:04:39,2021-11-12,12:04:39,12,4,11,2021,1,Minor,Motorcycle,Rural Road,Rain,0,0,0
ACC_002563,Hyderabad,Telangana,17.338196,78.45628,2020-06-19 16:08:39,2020-06-19,16:08:39,16,4,6,2020,2,Serious,Motorcycle,Highway,Clear,3,0,1
ACC_002564,Surat,Gujarat,21.148119,72.908559,2021-01-07 09:18:55,2021-01-07,09:18:55,9,3,1,2021,3,Fatal,Truck,Highway,Fog,5,1,2
ACC_002565,Hyderabad,Telangana,17.342523,78.441774,2020-06-06 07:21:29,2020-06-06,07:21:29,7,5,6,2020,1,Minor,Truck,Highway,Clear,0,0,0
ACC_002566,Kolkata,West Bengal,22.610541,88.332194,2023-12-17 11:27:24,2023-12-17,11:27:24,11,6,12,2023,1,Minor,Car,Residential,Clear,0,0,1
ACC_002567,Hyderabad,Telangana,17.366769,78.519824,2023-07-18 18:29:46,2023-07-18,18:29:46,18,1,7,2023,2,Serious,Car,Highway,Night,0,1,1
ACC_002568,Mumbai,Maharashtra,19.160539,72.874185,2022-08-27 14:00:10,2022-08-27,14:00:10,14,5,8,2022,1,Minor,Auto-rickshaw,City Road,Fog,1,0,2
ACC_002569,Kolkata,West Bengal,22.659053,88.271661,2020-10-27 10:51:54,2020-10-27,10:51:54,10,1,10,2020,1,Minor,Motorcycle,Highway,Rain,0,0,1
ACC_002570,Pune,Maharashtra,18.545572,73.772923,2020-01-21 19:15:08,2020-01-21,19:15:08,19,1,1,2020,1,Minor,Car,Highway,Clear,1,0,3
ACC_002571,Kolkata,West Bengal,22.563768,88.411433,2020-10-01 20:54:39,2020-10-01,20:54:39,20,3,10,2020,1,Minor,Car,City Road,Clear,1,0,0
ACC_002572,Surat,Gujarat,21.186619,72.737807,2020-05-30 05:49:28,2020-05-30,05:49:28,5,5,5,2020,1,Minor,Car,City Road,Clear,0,0,1
ACC_002573,Hyderabad,Telangana,17.379195,78.467307,2021-05-26 07:41:22,2021-05-26,07:41:22,7,2,5,2021,1,Minor,Bus,City Road,Rain,2,0,1
ACC_002574,Ahmedabad,Gujarat,23.060519,72.642419,2020-01-20 19:59:13,2020-01-20,19:59:13,19,0,1,2020,2,Serious,Auto-rickshaw,City Road,Clear,0,0,3
ACC_002575,Delhi,Delhi,28.750077,77.159687,2023-03-20 16:48:26,2023-03-20,16:48:26,16,0,3,2023,1,Minor,Car,Rural Road,Clear,0,0,0
ACC_002576,Delhi,Delhi,28.757286,77.006931,2022-10-12 22:26:35,2022-10-12,22:26:35,22,2,10,2022,3,Fatal,Bus,Highway,Night,2,1,2
ACC_002577,Jaipur,Rajasthan,26.869893,75.689926,2020-09-28 14:29:37,2020-09-28,14:29:37,14,0,9,2020,1,Minor,Motorcycle,Highway,Fog,0,0,1
ACC_002578,Hyderabad,Telangana,17.469761,78.403271,2020-09-04 18:31:51,2020-09-04,18:31:51,18,4,9,2020,1,Minor,Auto-rickshaw,Highway,Clear,1,0,1
ACC_002579,Hyderabad,Telangana,17.385897,78.567692,2021-03-01 07:16:39,2021-03-01,07:16:39,7,0,3,2021,3,Fatal,Car,Highway,Rain,2,1,2
ACC_002580,Kolkata,West Bengal,22.658177,88.450598,2023-04-10 10:03:57,2023-04-10,10:03:57,10,0,4,2023,1,Minor,Motorcycle,Highway,Clear,2,0,2
ACC_002581,Surat,Gujarat,21.15852,72.819057,2023-12-12 18:40:59,2023-12-12,18:40:59,18,1,12,2023,2,Serious,Car,City Road,Clear,3,0,0
ACC_002582,Mumbai,Maharashtra,19.088556,72.817793,2023-06-20 09:45:14,2023-06-20,09:45:14,9,1,6,2023,1,Minor,Bus,Highway,Clear,1,0,0
ACC_002583,Hyderabad,Telangana,17.303585,78.546749,2023-02-17 17:30:28,2023-02-17,17:30:28,17,4,2,2023,1,Minor,Car,City Road,Rain,0,0,2
ACC_002584,Hyderabad,Telangana,17.393663,78.483047,2021-12-25 18:58:22,2021-12-25,18:58:22,18,5,12,2021,2,Serious,Car,Rural Road,Clear,0,0,0
ACC_002585,Mumbai,Maharashtra,19.040545,72.790278,2020-11-02 10:37:27,2020-11-02,10:37:27,10,0,11,2020,1,Minor,Motorcycle,Rural Road,Rain,1,0,0
ACC_002586,Pune,Maharashtra,18.487231,73.884348,2023-10-24 14:59:12,2023-10-24,14:59:12,14,1,10,2023,1,Minor,Auto-rickshaw,Rural Road,Clear,0,0,2
ACC_002587,Pune,Maharashtra,18.541263,73.953888,2023-07-07 19:45:10,2023-07-07,19:45:10,19,4,7,2023,1,Minor,Bus,Highway,Clear,1,0,1
ACC_002588,Bangalore,Karnataka,12.936445,77.643277,2023-01-17 20:14:16,2023-01-17,20:14:16,20,1,1,2023,1,Minor,Bus,City Road,Rain,0,0,0
ACC_002589,Jaipur,Rajasthan,26.841542,75.81783,2021-01-11 03:34:44,2021-01-11,03:34:44,3,0,1,2021,1,Minor,Auto-rickshaw,City Road,Rain,2,1,0
ACC_002590,Ahmedabad,Gujarat,23.11198,72.613741,2022-02-14 16:24:56,2022-02-14,16:24:56,16,0,2,2022,1,Minor,Motorcycle,City Road,Clear,1,0,0
ACC_002591,Jaipur,Rajasthan,26.879341,75.702534,2022-11-07 07:45:11,2022-11-07,07:45:11,7,0,11,2022,2,Serious,Truck,Rural Road,Clear,3,0,2
ACC_002592,Surat,Gujarat,21.265667,72.806883,2023-11-22 06:22:56,2023-11-22,06:22:56,6,2,11,2023,1,Minor,Car,City Road,Clear,0,0,1
ACC_002593,Pune,Maharashtra,18.496775,73.887157,2020-06-10 20:53:49,2020-06-10,20:53:49,20,2,6,2020,1,Minor,Truck,City Road,Night,2,0,0
ACC_002594,Chennai,Tamil Nadu,13.128029,80.263535,2023-09-24 09:31:55,2023-09-24,09:31:55,9,6,9,2023,2,Serious,Motorcycle,Highway,Clear,4,0,2
ACC_002595,Delhi,Delhi,28.783778,77.143312,2023-05-29 01:22:57,2023-05-29,01:22:57,1,0,5,2023,1,Minor,Car,City Road,Clear,0,1,0
ACC_002596,Bangalore,Karnataka,13.043454,77.549427,2022-12-19 08:55:41,2022-12-19,08:55:41,8,0,12,2022,1,Minor,Car,Highway,Clear,2,0,0
ACC_002597,Pune,Maharashtra,18.603337,73.771734,2020-07-25 14:29:28,2020-07-25,14:29:28,14,5,7,2020,2,Serious,Motorcycle,City Road,Fog,1,0,1
ACC_002598,Ahmedabad,Gujarat,23.062349,72.472338,2020-01-18 08:50:35,2020-01-18,08:50:35,8,5,1,2020,1,Minor,Car,City Road,Fog,1,1,1
ACC_002599,Bangalore,Karnataka,13.033273,77.497047,2020-04-03 13:27:49,2020-04-03,13:27:49,13,4,4,2020,1,Minor,Truck,Highway,Clear,1,0,1
ACC_002600,Bangalore,Karnataka,13.060861,77.653975,2023-09-24 08:02:39,2023-09-24,08:02:39,8,6,9,2023,1,Minor,Truck,Rural Road,Rain,1,0,2
ACC_002601,Mumbai,Maharashtra,19.126576,72.780258,2021-10-20 15:36:53,2021-10-20,15:36:53,15,2,10,2021,1,Minor,Motorcycle,City Road,Clear,1,0,3
ACC_002602,Delhi,Delhi,28.75455,77.040846,2021-06-29 18:41:22,2021-06-29,18:41:22,18,1,6,2021,1,Minor,Car,Rural Road,Night,0,0,3
ACC_002603,Jaipur,Rajasthan,26.881547,75.883533,2021-04-02 23:10:16,2021-04-02,23:10:16,23,4,4,2021,1,Minor,Car,City Road,Rain,1,1,0
ACC_002604,Delhi,Delhi,28.687918,77.042601,2022-03-14 20:40:44,2022-03-14,20:40:44,20,0,3,2022,1,Minor,Motorcycle,Residential,Rain,0,0,2
ACC_002605,Bangalore,Karnataka,12.95621,77.662516,2021-01-16 20:49:08,2021-01-16,20:49:08,20,5,1,2021,1,Minor,Car,Highway,Clear,1,0,1
ACC_002606,Kolkata,West Bengal,22.639009,88.404959,2023-04-13 16:36:49,2023-04-13,16:36:49,16,3,4,2023,1,Minor,Car,City Road,Clear,1,0,0
ACC_002607,Mumbai,Maharashtra,19.030131,72.960002,2022-08-01 19:21:19,2022-08-01,19:21:19,19,0,8,2022,1,Minor,Motorcycle,City Road,Night,3,0,1
ACC_002608,Hyderabad,Telangana,17.341418,78.410365,2022-05-12 10:30:30,2022-05-12,10:30:30,10,3,5,2022,2,Serious,Motorcycle,Highway,Night,2,0,0
ACC_002609,Ahmedabad,Gujarat,23.04523,72.51866,2021-02-16 14:14:07,2021-02-16,14:14:07,14,1,2,2021,1,Minor,Motorcycle,City Road,Rain,2,0,0
ACC_002610,Delhi,Delhi,28.78961,77.050932,2022-02-22 09:03:48,2022-02-22,09:03:48,9,1,2,2022,2,Serious,Motorcycle,Highway,Clear,2,0,0
ACC_002611,Pune,Maharashtra,18.479435,73.911871,2023-10-06 22:52:20,2023-10-06,22:52:20,22,4,10,2023,1,Minor,Motorcycle,Highway,Clear,0,0,0
ACC_002612,Surat,Gujarat,21.267345,72.813767,2022-04-22 09:59:31,2022-04-22,09:59:31,9,4,4,2022,1,Minor,Auto-rickshaw,Residential,Clear,1,0,0
ACC_002613,Kolkata,West Bengal,22.534009,88.367226,2021-04-04 19:25:04,2021-04-04,19:25:04,19,6,4,2021,3,Fatal,Car,Highway,Rain,4,1,2
ACC_002614,Kolkata,West Bengal,22.612778,88.316551,2023-10-23 07:33:56,2023-10-23,07:33:56,7,0,10,2023,2,Serious,Motorcycle,Rural Road,Clear,1,0,1
ACC_002615,Ahmedabad,Gujarat,23.09074,72.629893,2020-11-14 17:40:50,2020-11-14,17:40:50,17,5,11,2020,1,Minor,Bicycle,Highway,Clear,1,0,0
ACC_002616,Delhi,Delhi,28.658939,77.195863,2022-06-12 08:35:08,2022-06-12,08:35:08,8,6,6,2022,1,Minor,Motorcycle,Rural Road,Night,2,1,1
ACC_002617,Mumbai,Maharashtra,19.077578,72.845956,2023-08-13 08:35:31,2023-08-13,08:35:31,8,6,8,2023,1,Minor,Motorcycle,Highway,Rain,1,0,1
ACC_002618,Bangalore,Karnataka,12.900389,77.546047,2021-07-21 08:48:15,2021-07-21,08:48:15,8,2,7,2021,1,Minor,Car,City Road,Fog,0,0,1
ACC_002619,Pune,Maharashtra,18.551358,73.785243,2021-04-10 16:17:40,2021-04-10,16:17:40,16,5,4,2021,1,Minor,Car,City Road,Fog,0,0,1
ACC_002620,Surat,Gujarat,21.102392,72.89008,2023-02-19 15:44:22,2023-02-19,15:44:22,15,6,2,2023,1,Minor,Motorcycle,City Road,Clear,0,0,0
ACC_002621,Mumbai,Maharashtra,19.014539,72.949825,2022-06-13 18:22:43,2022-06-13,18:22:43,18,0,6,2022,3,Fatal,Car,Highway,Clear,1,1,4
ACC_002622,Surat,Gujarat,21.163437,72.870392,2023-10-10 17:08:49,2023-10-10,17:08:49,17,1,10,2023,1,Minor,Auto-rickshaw,Highway,Clear,1,0,0
ACC_002623,Mumbai,Maharashtra,19.174718,72.839979,2021-07-17 20:09:33,2021-07-17,20:09:33,20,5,7,2021,2,Serious,Car,Rural Road,Rain,3,0,0
ACC_002624,Hyderabad,Telangana,17.381588,78.487166,2020-12-30 09:53:48,2020-12-30,09:53:48,9,2,12,2020,1,Minor,Motorcycle,Rural Road,Clear,1,0,0
ACC_002625,Chennai,Tamil Nadu,13.162825,80.370537,2021-11-17 12:44:51,2021-11-17,12:44:51,12,2,11,2021,2,Serious,Motorcycle,Residential,Clear,4,0,1
ACC_002626,Hyderabad,Telangana,17.457053,78.406195,2022-01-25 20:54:01,2022-01-25,20:54:01,20,1,1,2022,1,Minor,Motorcycle,Highway,Clear,1,0,0
ACC_002627,Bangalore,Karnataka,12.886273,77.510248,2020-01-26 17:29:48,2020-01-26,17:29:48,17,6,1,2020,2,Serious,Auto-rickshaw,City Road,Clear,1,0,0
ACC_002628,Pune,Maharashtra,18.45986,73.84628,2023-04-01 19:03:36,2023-04-01,19:03:36,19,5,4,2023,1,Minor,Car,Highway,Clear,1,0,1
ACC_002629,Jaipur,Rajasthan,26.99238,75.827931,2020-10-27 17:21:41,2020-10-27,17:21:41,17,1,10,2020,1,Minor,Car,Highway,Clear,1,0,0
ACC_002630,Surat,Gujarat,21.121562,72.77917,2020-11-22 06:49:02,2020-11-22,06:49:02,6,6,11,2020,1,Minor,Motorcycle,City Road,Clear,1,0,1
ACC_002631,Bangalore,Karnataka,12.87591,77.570895,2023-05-11 23:44:53,2023-05-11,23:44:53,23,3,5,2023,1,Minor,Bus,Highway,Clear,1,0,0
ACC_002632,Kolkata,West Bengal,22.667466,88.27927,2023-01-14 18:56:45,2023-01-14,18:56:45,18,5,1,2023,3,Fatal,Motorcycle,Highway,Night,6,1,4
ACC_002633,Bangalore,Karnataka,12.892661,77.630679,2021-02-11 17:24:41,2021-02-11,17:24:41,17,3,2,2021,1,Minor,Truck,Residential,Clear,1,0,1
ACC_002634,Pune,Maharashtra,18.571207,73.909605,2020-06-06 18:36:54,2020-06-06,18:36:54,18,5,6,2020,1,Minor,Car,City Road,Clear,0,0,2
ACC_002635,Delhi,Delhi,28.712332,77.023359,2020-07-25 21:03:13,2020-07-25,21:03:13,21,5,7,2020,1,Minor,Motorcycle,City Road,Clear,1,0,2
ACC_002636,Jaipur,Rajasthan,26.941914,75.879075,2022-06-13 20:50:11,2022-06-13,20:50:11,20,0,6,2022,1,Minor,Truck,Highway,Clear,1,0,2
ACC_002637,Surat,Gujarat,21.091723,72.827223,2022-10-23 08:08:55,2022-10-23,08:08:55,8,6,10,2022,2,Serious,Car,City Road,Fog,2,0,0
ACC_002638,Delhi,Delhi,28.642115,77.005696,2021-10-31 07:14:44,2021-10-31,07:14:44,7,6,10,2021,1,Minor,Car,Rural Road,Clear,3,0,2
ACC_002639,Chennai,Tamil Nadu,13.060392,80.205755,2022-03-27 22:54:49,2022-03-27,22:54:49,22,6,3,2022,1,Minor,Car,Residential,Rain,0,0,0
ACC_002640,Bangalore,Karnataka,13.050212,77.574715,2020-02-10 08:48:10,2020-02-10,08:48:10,8,0,2,2020,2,Serious,Bus,Highway,Clear,0,0,1
ACC_002641,Delhi,Delhi,28.612419,77.173194,2021-04-28 17:23:00,2021-04-28,17:23:00,17,2,4,2021,1,Minor,Bus,Rural Road,Clear,0,0,2
ACC_002642,Ahmedabad,Gujarat,23.099722,72.559552,2023-10-22 08:59:57,2023-10-22,08:59:57,8,6,10,2023,2,Serious,Auto-rickshaw,Highway,Night,1,0,2
ACC_002643,Mumbai,Maharashtra,19.070469,72.97132,2022-11-07 17:13:59,2022-11-07,17:13:59,17,0,11,2022,1,Minor,Auto-rickshaw,Highway,Clear,1,0,4
ACC_002644,Jaipur,Rajasthan,26.988299,75.850189,2022-11-28 20:30:05,2022-11-28,20:30:05,20,0,11,2022,1,Minor,Car,Highway,Clear,0,0,2
ACC_002645,Pune,Maharashtra,18.481569,73.796511,2021-08-26 09:57:40,2021-08-26,09:57:40,9,3,8,2021,3,Fatal,Motorcycle,Highway,Clear,1,1,1
ACC_002646,Delhi,Delhi,28.631647,77.190061,2022-06-07 18:01:40,2022-06-07,18:01:40,18,1,6,2022,2,Serious,Motorcycle,City Road,Clear,1,0,4
ACC_002647,Hyderabad,Telangana,17.437249,78.539102,2021-10-09 08:32:36,2021-10-09,08:32:36,8,5,10,2021,3,Fatal,Motorcycle,City Road,Fog,2,1,2
ACC_002648,Ahmedabad,Gujarat,22.989154,72.599796,2022-05-14 22:30:18,2022-05-14,22:30:18,22,5,5,2022,1,Minor,Motorcycle,City Road,Clear,1,1,3
ACC_002649,Pune,Maharashtra,18.512692,73.784222,2022-02-23 10:52:39,2022-02-23,10:52:39,10,2,2,2022,2,Serious,Motorcycle,Highway,Clear,1,0,4
ACC_002650,Bangalore,Karnataka,13.050924,77.669765,2020-04-26 20:32:54,2020-04-26,20:32:54,20,6,4,2020,1,Minor,Auto-rickshaw,City Road,Rain,1,0,0
ACC_002651,Kolkata,West Bengal,22.513584,88.376102,2021-02-22 16:25:25,2021-02-22,16:25:25,16,0,2,2021,2,Serious,Truck,Highway,Clear,0,0,2
ACC_002652,Delhi,Delhi,28.719095,77.020786,2020-09-29 20:57:44,2020-09-29,20:57:44,20,1,9,2020,1,Minor,Car,City Road,Clear,1,0,1
ACC_002653,Jaipur,Rajasthan,26.989829,75.793957,2023-11-29 22:50:06,2023-11-29,22:50:06,22,2,11,2023,1,Minor,Motorcycle,City Road,Clear,1,0,2
ACC_002654,Bangalore,Karnataka,12.99439,77.632263,2020-08-16 18:05:11,2020-08-16,18:05:11,18,6,8,2020,2,Serious,Bicycle,Rural Road,Night,1,1,2
ACC_002655,Ahmedabad,Gujarat,23.010423,72.648154,2023-06-03 17:21:02,2023-06-03,17:21:02,17,5,6,2023,3,Fatal,Truck,City Road,Fog,4,1,5
ACC_002656,Surat,Gujarat,21.132336,72.891334,2022-09-14 12:55:13,2022-09-14,12:55:13,12,2,9,2022,1,Minor,Car,Residential,Rain,0,1,1
ACC_002657,Delhi,Delhi,28.765557,77.019207,2023-02-17 13:02:47,2023-02-17,13:02:47,13,4,2,2023,1,Minor,Motorcycle,Residential,Clear,1,0,2
ACC_002658,Jaipur,Rajasthan,26.923097,75.688002,2022-07-16 18:42:26,2022-07-16,18:42:26,18,5,7,2022,2,Serious,Car,City Road,Rain,1,0,5
ACC_002659,Pune,Maharashtra,18.57404,73.762357,2023-06-28 07:57:57,2023-06-28,07:57:57,7,2,6,2023,1,Minor,Bus,Rural Road,Fog,0,0,0
ACC_002660,Jaipur,Rajasthan,26.816659,75.835836,2021-03-18 20:10:35,2021-03-18,20:10:35,20,3,3,2021,1,Minor,Bus,Residential,Rain,0,0,0
ACC_002661,Hyderabad,Telangana,17.446045,78.551179,2022-01-21 21:46:12,2022-01-21,21:46:12,21,4,1,2022,1,Minor,Motorcycle,Rural Road,Clear,1,0,0
ACC_002662,Pune,Maharashtra,18.497512,73.929191,2020-04-14 12:00:26,2020-04-14,12:00:26,12,1,4,2020,1,Minor,Car,City Road,Clear,0,0,0
ACC_002663,Jaipur,Rajasthan,26.905226,75.81326,2020-01-25 05:45:18,2020-01-25,05:45:18,5,5,1,2020,2,Serious,Motorcycle,City Road,Rain,4,1,2
ACC_002664,Pune,Maharashtra,18.480789,73.84991,2023-01-30 13:06:54,2023-01-30,13:06:54,13,0,1,2023,2,Serious,Bus,City Road,Clear,5,0,5
ACC_002665,Kolkata,West Bengal,22.490883,88.384104,2021-01-03 21:42:25,2021-01-03,21:42:25,21,6,1,2021,1,Minor,Motorcycle,City Road,Clear,0,0,0
ACC_002666,Hyderabad,Telangana,17.291346,78.410238,2022-07-08 20:03:07,2022-07-08,20:03:07,20,4,7,2022,2,Serious,Motorcycle,Residential,Clear,2,0,3
